#Wave		#Intensity
3237.679688	511.784943
3236.761719	490.006866
3235.842773	528.023376
3234.923828	468.060120
3234.004883	476.138184
3233.085938	500.535095
3232.166992	500.444946
3231.248047	470.442261
3230.328125	470.357483
3229.408203	492.019470
3228.489258	516.391418
3227.568359	426.625519
3226.648438	510.771606
3225.728516	483.515717
3224.807617	502.439819
3223.886719	510.495453
3222.965820	450.675354
3222.044922	502.168121
3221.124023	469.510376
3220.203125	488.419830
3219.281250	458.489258
3218.359375	499.093567
3217.437500	501.715515
3216.515625	482.644623
3215.593750	506.956543
3214.670898	533.970215
3213.749023	482.383484
3212.826172	447.072571
3211.903320	520.136047
3210.980469	520.042175
3210.056641	492.867706
3209.133789	481.948456
3208.209961	492.689850
3207.286133	535.906494
3206.362305	500.630341
3205.438477	524.890564
3204.514648	532.911194
3203.589844	524.701111
3202.666016	519.198059
3201.741211	524.511658
3200.816406	513.604248
3199.891602	470.268402
3198.965820	494.503326
3198.041016	475.502014
3197.115234	491.623505
3196.189453	515.841370
3195.263672	491.445923
3194.337891	529.153870
3193.411133	502.065521
3192.485352	504.673584
3191.558594	507.280731
3190.631836	563.843140
3189.705078	499.005432
3188.778320	493.521606
3187.850586	533.877686
3186.923828	528.389465
3185.996094	539.075500
3185.068359	506.639374
3184.140625	503.853394
3183.212891	517.231934
3182.284180	487.510681
3181.355469	500.887268
3180.427734	498.104248
3179.499023	508.782074
3178.570313	500.615631
3177.640625	527.435059
3176.711914	492.363068
3175.782227	503.034119
3174.852539	497.564087
3173.922852	527.053650
3172.993164	481.252716
3172.063477	516.110657
3171.132813	524.080078
3170.202148	499.801331
3169.272461	521.203857
3168.341797	502.306641
3167.410156	507.587036
3166.479492	488.699097
3165.547852	536.934753
3164.617188	515.364136
3163.685547	475.015320
3162.753906	493.711853
3161.821289	507.036163
3160.889648	474.757446
3159.957031	482.716766
3159.025391	501.398315
3158.092773	525.434631
3157.160156	487.815277
3156.226563	519.884766
3155.293945	535.866638
3154.360352	530.411926
3153.426758	492.818787
3152.493164	522.186218
3151.559570	479.253357
3150.625977	492.551117
3149.691406	481.756195
3148.757813	492.372711
3147.823242	500.309875
3146.888672	449.394836
3145.954102	489.430695
3145.018555	524.104004
3144.083984	483.906342
3143.148438	502.529877
3142.212891	521.146667
3141.277344	505.019867
3140.341797	526.300964
3139.405273	499.494659
3138.469727	478.039246
3137.533203	501.983765
3136.596680	491.214203
3135.660156	496.463470
3134.723633	496.373505
3133.786133	498.951721
3132.849609	528.206055
3131.912109	488.101929
3130.974609	549.348450
3130.037109	477.259949
3129.098633	501.165375
3128.161133	501.074493
3127.222656	466.341156
3126.284180	506.221436
3125.345703	476.827393
3124.407227	487.394348
3123.468750	495.294556
3122.529297	492.542328
3121.590820	471.157745
3120.651367	510.993652
3119.711914	481.630585
3118.771484	492.185059
3117.832031	510.715607
3116.891602	499.984985
3115.952148	473.304138
3115.011719	521.071777
3114.071289	497.054810
3113.129883	491.649506
3112.189453	520.788208
3111.248047	510.067261
3110.306641	456.852356
3109.365234	446.146881
3108.423828	549.616943
3107.482422	525.625122
3106.540039	514.912964
3105.598633	469.706421
3104.656250	512.072815
3103.713867	480.146881
3102.771484	509.234619
3101.828125	487.927887
3100.885742	548.819214
3099.942383	482.449097
3098.999023	485.011810
3098.055664	490.223480
3097.112305	516.628174
3096.167969	532.427734
3095.224609	542.924683
3094.280273	545.473999
3093.335938	481.836121
3092.391602	510.865265
3091.446289	502.833008
3090.501953	465.697540
3089.556641	505.295868
3088.611328	526.364441
3087.666016	476.022034
3086.720703	497.088257
3085.775391	515.503174
3084.829102	478.405762
3083.882813	486.246765
3082.937500	541.643860
3081.991211	570.603943
3081.043945	549.370605
3080.097656	533.426453
3079.150391	554.451477
3078.203125	546.431396
3077.255859	564.807068
3076.308594	490.817841
