3237.679688	0.002136
3236.761719	0.001868
3235.842773	0.001622
3234.923828	0.001355
3234.004883	0.001180
3233.085938	0.001086
3232.166992	0.000995
3231.248047	0.000899
3230.328125	0.000864
3229.408203	0.000890
3228.489258	0.000913
3227.568359	0.000911
3226.648438	0.001029
3225.728516	0.001119
3224.807617	0.001155
3223.886719	0.001090
3222.965820	0.000945
3222.044922	0.000858
3221.124023	0.000792
3220.203125	0.000808
3219.281250	0.000902
3218.359375	0.001103
3217.437500	0.001307
3216.515625	0.001468
3215.593750	0.001587
3214.670898	0.001602
3213.749023	0.001495
3212.826172	0.001435
3211.903320	0.001518
3210.980469	0.001599
3210.056641	0.001652
3209.133789	0.001763
3208.209961	0.001985
3207.286133	0.002273
3206.362305	0.002514
3205.438477	0.002720
3204.514648	0.002822
3203.589844	0.002775
3202.666016	0.002589
3201.741211	0.002289
3200.816406	0.001906
3199.891602	0.001537
3198.965820	0.001324
3198.041016	0.001270
3197.115234	0.001386
3196.189453	0.001597
3195.263672	0.001813
3194.337891	0.002035
3193.411133	0.002201
3192.485352	0.002362
3191.558594	0.002527
3190.631836	0.002657
3189.705078	0.002664
3188.778320	0.002684
3187.850586	0.002748
3186.923828	0.002751
3185.996094	0.002650
3185.068359	0.002437
3184.140625	0.002204
3183.212891	0.001997
3182.284180	0.001825
3181.355469	0.001750
3180.427734	0.001753
3179.499023	0.001806
3178.570313	0.001862
3177.640625	0.001901
3176.711914	0.001884
3175.782227	0.001884
3174.852539	0.001911
3173.922852	0.001964
3172.993164	0.002002
3172.063477	0.002088
3171.132813	0.002153
3170.202148	0.002163
3169.272461	0.002152
3168.341797	0.002102
3167.410156	0.002049
3166.479492	0.001991
3165.547852	0.001923
3164.617188	0.001744
3163.685547	0.001511
3162.753906	0.001347
3161.821289	0.001257
3160.889648	0.001240
3159.957031	0.001367
3159.025391	0.001615
3158.092773	0.001900
3157.160156	0.002141
3156.226563	0.002360
3155.293945	0.002461
3154.360352	0.002374
3153.426758	0.002126
3152.493164	0.001823
3151.559570	0.001480
3150.625977	0.001203
3149.691406	0.001003
3148.757813	0.000895
3147.823242	0.000857
3146.888672	0.000899
3145.954102	0.001107
3145.018555	0.001375
3144.083984	0.001595
3143.148438	0.001802
3142.212891	0.001946
3141.277344	0.001970
3140.341797	0.001890
3139.405273	0.001707
3138.469727	0.001526
3137.533203	0.001438
3136.596680	0.001425
3135.660156	0.001497
3134.723633	0.001630
3133.786133	0.001794
3132.849609	0.001933
3131.912109	0.001964
3130.974609	0.001915
3130.037109	0.001709
3129.098633	0.001492
3128.161133	0.001276
3127.222656	0.001089
3126.284180	0.000995
3125.345703	0.000931
3124.407227	0.000926
3123.468750	0.000954
3122.529297	0.000988
3121.590820	0.001038
3120.651367	0.001135
3119.711914	0.001215
3118.771484	0.001313
3117.832031	0.001405
3116.891602	0.001452
3115.952148	0.001485
3115.011719	0.001546
3114.071289	0.001549
3113.129883	0.001516
3112.189453	0.001455
3111.248047	0.001337
3110.306641	0.001248
3109.365234	0.001347
3108.423828	0.001605
3107.482422	0.001738
3106.540039	0.001710
3105.598633	0.001598
3104.656250	0.001540
3103.713867	0.001514
3102.771484	0.001559
3101.828125	0.001621
3100.885742	0.001689
3099.942383	0.001684
3098.999023	0.001762
3098.055664	0.001977
3097.112305	0.002285
3096.167969	0.002549
3095.224609	0.002642
3094.280273	0.002506
3093.335938	0.002189
3092.391602	0.001875
3091.446289	0.001594
3090.501953	0.001396
3089.556641	0.001341
3088.611328	0.001331
3087.666016	0.001313
3086.720703	0.001391
3085.775391	0.001571
3084.829102	0.001857
3083.882813	0.002332
3082.937500	0.002935
3081.991211	0.003459
3081.043945	0.003767
3080.097656	0.003894
3079.150391	0.003902
3078.203125	0.003788
3077.255859	0.003593
3076.308594	0.003369
3075.361328	0.003293
3074.414063	0.003314
3073.465820	0.003210
3072.517578	0.003035
3071.569336	0.002827
3070.621094	0.002549
3069.671875	0.002282
3068.723633	0.002198
3067.774414	0.002346
3066.825195	0.002711
3065.875977	0.003203
3064.926758	0.003681
3063.977539	0.003978
3063.027344	0.004115
3062.077148	0.004019
3061.126953	0.003857
3060.176758	0.003843
3059.226563	0.003948
3058.275391	0.004057
3057.325195	0.004217
3056.374023	0.004302
3055.422852	0.004333
3054.470703	0.004400
3053.519531	0.004593
3052.568359	0.004927
3051.616211	0.005296
3050.664063	0.005692
3049.710938	0.006064
3048.759766	0.006301
3047.806641	0.006424
3046.853516	0.006332
3045.900391	0.006154
3044.947266	0.006029
3043.994141	0.005946
3043.041016	0.005948
3042.087891	0.006031
3041.132813	0.006142
3040.179688	0.006050
3039.226563	0.005807
3038.271484	0.005534
3037.316406	0.005442
3036.361328	0.005488
3035.408203	0.005538
3034.453125	0.005612
3033.498047	0.005692
3032.541016	0.005822
3031.585938	0.005925
3030.630859	0.006005
3029.673828	0.006134
3028.718750	0.006243
3027.761719	0.006444
3026.806641	0.006804
3025.849609	0.007234
3024.892578	0.007660
3023.935547	0.008039
3022.978516	0.008364
3022.021484	0.008630
3021.064453	0.008918
3020.105469	0.009090
3019.148438	0.009091
3018.191406	0.009078
3017.232422	0.009155
3016.273438	0.009344
3015.316406	0.009620
3014.357422	0.009970
3013.398438	0.010364
3012.439453	0.010693
3011.480469	0.010879
3010.519531	0.010968
3009.560547	0.010998
3008.601563	0.011076
3007.640625	0.011209
3006.681641	0.011487
3005.720703	0.011918
3004.759766	0.012418
3003.800781	0.013014
3002.839844	0.013682
3001.878906	0.014434
3000.916016	0.015161
2999.955078	0.015815
2998.994141	0.016307
2998.033203	0.016748
2997.070313	0.017196
2996.109375	0.017630
